date,location_key,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered,population_age_00_19,population_age_20_39,population_age_40_59,population_age_60_79,population_age_00_19_vacunados,population_age_20_39_vacunados,population_age_40_59_vacunados,population_age_60_79_vacunados,population_age_80_and_older_vacunados,vaccination_percentage,fatality_rate,urban_population_percentaje,year,week,month,active_cases
2022-04-20,PE,PE,Peru,730.0,28.0,3557869.0,212704.0,71344180.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.277778,23.333333,31.740741,0.0,77.980481,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,24710332,22520862,15620280,7101114,1391590,242.81690037303258,0.059784101100968025,0.8641494534523382,2022,16,4,3345165.0
2022-04-21,PE,PE,Peru,744.0,11.0,3558613.0,212715.0,71486720.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.648148,23.333333,29.796296,1.016,80.742731,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,24759701,22565856,15651488,7115302,1394371,243.30202923679093,0.05977469311779617,0.8641494534523382,2022,16,4,3345898.0
2022-04-22,PE,PE,Peru,730.0,9.0,3559343.0,212724.0,71649079.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.888889,22.666667,30.796296,0.0,75.568455,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,24815935,22617107,15687035,7131462,1397538,243.8546112291506,0.059764962241627174,0.8641494534523382,2022,16,4,3346619.0
2022-04-23,PE,PE,Peru,752.0,12.0,3560095.0,212736.0,71827336.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.796296,22.740741,32.740741,0.0,74.906084,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,24877675,22673377,15726063,7149204,1401015,244.4613013923818,0.05975570876619866,0.8641494534523382,2022,16,4,3347359.0
2022-04-24,PE,PE,Peru,781.0,6.0,3560876.0,212742.0,71970221.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,29.611111,26.0,33.777778,0.0,71.883729,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,24927164,22718481,15757347,7163426,1403802,244.94760444905438,0.05974428764158033,0.8641494534523382,2022,16,4,3348134.0
2022-04-25,PE,PE,Peru,801.0,19.0,3561677.0,212761.0,72111945.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.208333,22.75,30.361111,2.963333,75.007631,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,24976250,22763218,15788376,7177532,1406566,245.42995609131123,0.05973618607189815,0.8641494534523382,2022,17,4,3348916.0
2022-04-26,PE,PE,Peru,623.0,8.0,3562300.0,212769.0,72259114.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.537037,23.333333,31.666667,3.979333,77.259679,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25027223,22809674,15820598,7192181,1409437,245.93083956086681,0.05972798472896724,0.8641494534523382,2022,17,4,3349531.0
2022-04-27,PE,PE,Peru,851.0,9.0,3563151.0,212778.0,72404955.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.518519,25.0,32.333333,0.0,76.299709,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25077735,22855711,15852528,7206697,1412281,246.427203238567,0.0597162455366051,0.8641494534523382,2022,17,4,3350373.0
2022-04-28,PE,PE,Peru,778.0,20.0,3563929.0,212798.0,72546443.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.5,23.666667,30.203704,1.016,83.179092,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25126740,22900374,15883506,7220779,1415041,246.90875166480134,0.059708821359797014,0.8641494534523382,2022,17,4,3351131.0
2022-04-29,PE,PE,Peru,629.0,12.0,3564558.0,212810.0,72694492.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.277778,23.333333,31.0,0.338667,80.106912,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25178018,22947108,15915920,7235515,1417929,247.4126301771527,0.059701651649377005,0.8641494534523382,2022,17,4,3351748.0
2022-04-30,PE,PE,Peru,695.0,14.0,3565253.0,212824.0,72850910.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.37037,23.0,31.333333,6.985,75.785447,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25232194,22996483,15950167,7251084,1420980,247.94499222718323,0.059693940373937,0.8641494534523382,2022,17,4,3352429.0
2022-05-01,PE,PE,Peru,586.0,17.0,3565839.0,212841.0,72891559.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.222222,23.611111,33.0,1.016,78.547683,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25246272,23009315,15959067,7255130,1421773,248.08333938014323,0.05968889790032584,0.8641494534523382,2022,17,5,3352998.0
2022-05-02,PE,PE,Peru,684.0,24.0,3566523.0,212865.0,72970992.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.240741,23.12963,32.0,0.0,72.711754,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25273784,23034389,15976458,7263036,1423322,248.35368623741076,0.059684179802008845,0.8641494534523382,2022,18,5,3353658.0
2022-05-03,PE,PE,Peru,648.0,12.0,3567171.0,212877.0,73065308.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.685185,23.759259,31.12963,7.366,78.639272,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25306451,23064161,15997108,7272424,1425162,248.67468675596157,0.05967670178973758,0.8641494534523382,2022,18,5,3354294.0
2022-05-04,PE,PE,Peru,692.0,14.0,3567863.0,212891.0,73159159.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.962963,22.333333,31.12963,0.338667,85.95954,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25338957,23093787,16017656,7281765,1426992,248.9941046666715,0.05966905119394999,0.8641494534523382,2022,18,5,3354972.0
2022-05-05,PE,PE,Peru,1163.0,22.0,3569026.0,212913.0,73250984.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.240741,21.537037,29.12963,3.979333,73.574069,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25370761,23122773,16037760,7290904,1428783,249.30662717203566,0.0596557716306914,0.8641494534523382,2022,18,5,3356113.0
2022-05-06,PE,PE,Peru,0.0,0.0,3569026.0,212913.0,73338010.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.796296,23.0,30.333333,0.0,73.252541,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25400903,23150244,16056814,7299566,1430481,249.60281648378978,0.0596557716306914,0.8641494534523382,2022,18,5,3356113.0
2022-05-07,PE,PE,Peru,300.0,20.0,3569326.0,212933.0,73419005.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.833333,22.592593,31.333333,0.0,73.277906,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25428955,23175811,16074547,7307628,1432061,249.87847954201982,0.0596563608927848,0.8641494534523382,2022,18,5,3356393.0
2022-05-08,PE,PE,Peru,456.0,13.0,3569782.0,212946.0,73435776.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,29.888889,26.0,32.611111,0.0,60.58611,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25434764,23181105,16078219,7309297,1432388,249.93555893148306,0.05965238213425918,0.8641494534523382,2022,18,5,3356836.0
2022-05-09,PE,PE,Peru,293.0,11.0,3570075.0,212957.0,73526243.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.333333,22.740741,32.333333,0.0,72.224777,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25466098,23209662,16098026,7318302,1434152,250.2434595412602,0.05965056756510718,0.8641494534523382,2022,19,5,3357118.0
2022-05-10,PE,PE,Peru,264.0,11.0,3570339.0,212968.0,73628856.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.740741,24.537037,32.796296,0.0,72.491951,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25501638,23242054,16120492,7328515,1436154,250.5926985485342,0.05964923778946481,0.8641494534523382,2022,19,5,3357371.0
2022-05-11,PE,PE,Peru,462.0,11.0,3570801.0,212979.0,73728259.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.074074,23.333333,31.796296,1.354667,80.351647,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25536067,23273432,16142256,7338409,1438093,250.9310124565191,0.05964460074924366,0.8641494534523382,2022,19,5,3357822.0
2022-05-12,PE,PE,Peru,360.0,21.0,3571161.0,213000.0,73825703.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.0,22.925926,29.407407,17.695333,82.303771,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25569817,23304192,16163591,7348108,1439993,251.26265899082577,0.05964446856358478,0.8641494534523382,2022,19,5,3358161.0
2022-05-13,PE,PE,Peru,355.0,13.0,3571516.0,213013.0,73925650.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.240741,23.333333,30.666667,4.656667,76.35984,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25604434,23335741,16185473,7358056,1441943,251.60282437981172,0.05964217995943459,0.8641494534523382,2022,19,5,3358503.0
2022-05-14,PE,PE,Peru,403.0,10.0,3571919.0,213023.0,74032168.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.259259,23.259259,32.407407,0.0,75.272868,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25641327,23369365,16208795,7368658,1444021,251.96535388949192,0.059638250475444715,0.8641494534523382,2022,19,5,3358896.0
2022-05-15,PE,PE,Peru,504.0,17.0,3572423.0,213040.0,74100694.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.583333,24.5,30.305556,0.0,80.617752,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25665061,23390997,16223798,7375479,1445357,252.19857923338068,0.05963459534327262,0.8641494534523382,2022,19,5,3359383.0
2022-05-16,PE,PE,Peru,409.0,4.0,3572832.0,213044.0,74191978.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.666667,23.462963,30.259259,0.254,82.531123,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25696678,23419812,16243784,7384565,1447138,252.50926046811705,0.059628888232080325,0.8641494534523382,2022,20,5,3359788.0
2022-05-17,PE,PE,Peru,388.0,14.0,3573220.0,213058.0,74288217.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,22.430556,20.222222,25.652778,19.8755,85.755137,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25730010,23450191,16264855,7394144,1449015,252.8368058358681,0.05962633143215363,0.8641494534523382,2022,20,5,3360162.0
2022-05-18,PE,PE,Peru,518.0,11.0,3573738.0,213069.0,74385289.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.703704,21.333333,26.0,2.032,77.747657,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25763632,23480833,16286108,7403806,1450908,253.167186283902,0.05962076682733877,0.8641494534523382,2022,20,5,3360669.0
2022-05-19,PE,PE,Peru,444.0,8.0,3574182.0,213077.0,74479484.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.444444,20.203704,25.925926,0.0,73.714771,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25796256,23510567,16306731,7413181,1452746,253.4877749840684,0.059615598757981544,0.8641494534523382,2022,20,5,3361105.0
2022-05-20,PE,PE,Peru,694.0,9.0,3574876.0,213086.0,74580502.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.981481,21.333333,28.333333,0.0,69.049099,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25831244,23542455,16328848,7423236,1454716,253.8315854762751,0.059606542996176654,0.8641494534523382,2022,20,5,3361790.0
2022-05-21,PE,PE,Peru,415.0,12.0,3575291.0,213098.0,74694078.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.314815,21.203704,29.740741,0.0,71.192391,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25870582,23578307,16353715,7434540,1456931,254.21813659056033,0.0596029805685747,0.8641494534523382,2022,20,5,3362193.0
2022-05-22,PE,PE,Peru,751.0,8.0,3576042.0,213106.0,74773851.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.833333,25.0,31.0,0.0,63.955947,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25898212,23603489,16371181,7442480,1458487,254.48964062345354,0.059592700533159286,0.8641494534523382,2022,20,5,3362936.0
2022-05-23,PE,PE,Peru,267.0,10.0,3576309.0,213116.0,74870489.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.62963,22.592593,31.0,0.0,76.719603,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25931683,23633994,16392339,7452099,1460372,254.81854397083592,0.059591047641576834,0.8641494534523382,2022,21,5,3363193.0
2022-05-24,PE,PE,Peru,331.0,6.0,3576640.0,213122.0,74970526.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.259259,22.666667,30.666667,18.542,83.348003,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,25966331,23665572,16414241,7462056,1462323,255.15901567101687,0.05958721034266798,0.8641494534523382,2022,21,5,3363518.0
2022-05-25,PE,PE,Peru,601.0,12.0,3577241.0,213134.0,75070240.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.666667,22.203704,28.611111,0.0,84.246824,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,26000867,23697048,16436073,7471981,1464268,255.49838805435348,0.05958055384023609,0.8641494534523382,2022,21,5,3364107.0
2022-05-26,PE,PE,Peru,666.0,11.0,3577907.0,213145.0,75167217.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.185185,22.12963,28.666667,15.070667,84.461223,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,26034455,23727661,16457305,7481633,1466160,255.8284451739038,0.05957253779933352,0.8641494534523382,2022,21,5,3364762.0
2022-05-27,PE,PE,Peru,457.0,10.0,3578364.0,213155.0,75270632.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.851852,22.333333,30.0,0.0,84.262106,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,26070274,23760305,16479947,7491927,1468177,256.18041375427117,0.05956772424493428,0.8641494534523382,2022,21,5,3365209.0
2022-05-28,PE,PE,Peru,1170.0,7.0,3579534.0,213162.0,75383714.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.222222,22.333333,29.666667,0.0,80.356609,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,26109440,23796001,16504706,7503182,1470383,256.56528356044157,0.05955020960828979,0.8641494534523382,2022,21,5,3366372.0
2022-05-29,PE,PE,Peru,517.0,11.0,3580051.0,213173.0,75466087.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,29.222222,25.0,32.0,0.0,67.601124,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0.0,0.0,10176529.0,9274833.0,6432946.0,2924473.0,26137970,23822003,16522741,7511381,1471990,256.84563658341307,0.05954468246402076,0.8641494534523382,2022,21,5,3366878.0
